review_date,review_text,review_rate,review_hotel,review_source
2023-10-11,捷運站一出來就是了 早餐雖然一般 但是這個價錢還有早餐覺得CP值很高 有機會還會再入住,10.0,兄弟大飯店,Agoda
2023-10-10,雖然是聽起來很久的飯店，可是一點都不舊，乾淨舒適，櫃檯服務人員也很親切。,10.0,兄弟大飯店,Agoda
2023-10-08,真的很認真會跟客人確認打掃房間的事宜。真的很尊重客人的隱私。下次旅行會再考慮😆,,兄弟大飯店,Agoda
2023-10-03,"it’s the perfect hotel for first time visitors. Transportations, in-house bakery and dim-sum restaurant etc are all there. Despite it’s an older hotel, the room is super clean, spotless. It’s well established. The concierge staff are very helpful and attentive, always ready to help for anything. The breakfast is basic, we decided to skip it after two meals. The in house bakery is very popular and there are so many options for yummy breakfast. Overall, we’re very happy with our experience by staying at Brother hotel. Very likely we will stay there again whenever we visit Taiwan.",,兄弟大飯店,Agoda
2023-10-02,nice,10.0,兄弟大飯店,Agoda
2023-10-02,位置很好，旅館算有些歲數， 所以設備比較陳舊，房間也比較小， 如果不是很注重現在感， 也還可以.,,兄弟大飯店,Agoda
2023-10-01,位置很好，到哪裡都很方便，房間寬敞舒適，自助餐早餐以中式居多，如有外國朋友可能早餐的選擇很有限，但大致上來說很棒的一次住宿經驗！,,兄弟大飯店,Agoda
2023-10-01,服務人員接待友善,,兄弟大飯店,Agoda
2023-10-01,隔音非常好,,兄弟大飯店,Agoda
2023-09-26,小巨蛋看演唱會的飯店首選 飯店內部就很多好吃餐廳 房間乾淨設備新 飯店樓下就有捷運站,10.0,兄弟大飯店,Agoda
2023-09-25,一家老牌的星級飯店，在飯店大廳中央有個螺旋樓梯就能感受到絕代風華年代的奢華，旁邊的蛋糕坊跟餐廳相較於飯店外的喧囂嘈雜，讓人感覺時空穿越。 雖然飯店有年代感，但房間是新穎的，尤其是床組（床、棉被、枕頭）好舒服，保暖又透氣，搭配空調適合的溫度，第一次沒有睡到滿身大汗或顫抖冷醒。 超級愛那張床👍飯店最基本且重要的需求完全滿足，讓我隔天精神飽滿。,10.0,兄弟大飯店,Agoda
2023-09-25,"Very safe, professional service, good location, I will recommend to my friends",10.0,兄弟大飯店,Agoda
2023-09-19,離小巨蛋非常近,,兄弟大飯店,Agoda
2023-09-18,住宿體驗不錯，房務清潔人員好溝通且親切，稍年長的部分櫃檯人員，親切度需稍微待加強。住宿設施不錯，期望服務人員可以再更加親切。整體住宿滿意。,10.0,兄弟大飯店,Agoda
2023-09-15,員工體貼，環境乾淨，不錯,,兄弟大飯店,Agoda
2023-09-11,乾淨，穩重，好飯店,10.0,兄弟大飯店,Agoda
2023-09-10,服務人員親切和藹，地點位置方便,,兄弟大飯店,Agoda
2023-09-06,位處綠線與文湖線交匯，交通非常便利；雖然飯店已有年紀，但設施維護得相當整潔完善；飯店人員非常友善敬業，讓人有賓至如歸的感受。,,兄弟大飯店,Agoda
2023-08-29,交通方便,,兄弟大飯店,Agoda
2023-08-27,會再來,,兄弟大飯店,Agoda
2023-08-27,性價比很高 週邊餐廳 跟內設餐廳都很值得吃！ 市區觀光或美食之旅都適合。,10.0,兄弟大飯店,Agoda
2023-08-25,great,,兄弟大飯店,Agoda
2023-08-24,很好的住宿經驗！服務人員態度優良，房間乾淨,10.0,兄弟大飯店,Agoda
2023-08-15,員工態度良好、地理位置方便、客房寧靜且乾淨。,,兄弟大飯店,Agoda
2023-08-13,地點佳、出入方便，住得舒適,10.0,兄弟大飯店,Agoda
2023-08-10,很推薦給旅客，交通方便，地點很好,10.0,兄弟大飯店,Agoda
2023-08-06,房間大，睡起來也舒服，房間也很乾凈，有機會再去住,10.0,兄弟大飯店,Agoda
2023-08-05,交通便利，附近也有便利商店，晚上肚子餓也買的的東西吃。房間乾淨，床也很好睡。早餐不錯吃，選項也多。,,兄弟大飯店,Agoda
2023-08-01,我有潔癖。雖然有年代。但房間很乾淨。,10.0,兄弟大飯店,Agoda
2023-08-01,Clean and its' location is great; take MRT and explore Taipei.,,兄弟大飯店,Agoda
2023-07-31,近捷運站及商圈 可眺望台北景觀 房間乾淨舒適 有公共陽台及室內休閒空間 價格合理CP值高 唯一的缺點是沒有停車場,,兄弟大飯店,Agoda
2023-07-27,建議餐廳服務員在收餐盤的時候可用托盤，以免湯汁滴到地板、地毯,,兄弟大飯店,Agoda
2023-07-24,地點超級推薦的員因 走路就可以到台北小巨蛋 不用人擠人換站搭捷運,,兄弟大飯店,Agoda
2023-07-22,飯店位置很好 ， 有問題詢問服務人員給的答案都很明確 ， 下次有機會還是會選擇入住,10.0,兄弟大飯店,Agoda
2023-07-18,飯店人員都很親切，房間也打掃很乾淨，早餐自助吧也蠻好吃的。只是隔音方面需要加強，在房間能聽到樓上走動和移動椅子的聲音。 地理位置算不錯，從6號出口需走樓梯、7號搭電梯、8號有手扶梯再過馬路。,,兄弟大飯店,Agoda
2023-07-14,飯店位置超好，原本以為飯店比較老了，對於房間沒有期待，沒想到出乎意外地很新又乾淨整潔，住宿期間滿滿的滿意！下次回台灣第一首選！,,兄弟大飯店,Agoda
2023-07-07,早餐太差。雖然可以吃飽。但是在路邊都可以吃到的莱色。不推,,兄弟大飯店,Agoda
2023-06-24,地理位置佳,,兄弟大飯店,Agoda
2023-06-19,超靜音、柔軟大床、冷氣夠力不直吹，在4000以下價位超划算。,10.0,兄弟大飯店,Agoda
2023-06-13,地點佳，房間舒適乾淨。,10.0,兄弟大飯店,Agoda
2023-06-11,離小巨蛋近，看演唱會非常方便，房間乾淨隔音好，下次有機會看演唱會，一定要再來住宿！,10.0,兄弟大飯店,Agoda
2023-06-07,雖然飯店年紀有點大，但因為重新裝潢過所以整體而言不錯，因為是家族出遊所以請飯店幫我們安排兩間房間在隔壁或對面這樣比較好照顧到長輩，這部分飯店也有做到，很謝謝，房間很大，如果是單人床有點略小，如果是雙人床就很剛好，翻身也不容易打擾到旁邊的人，很貼心的部分是雙人床給了兩件棉被，這是其他間飯店沒有的，廁所也很大乾淨，有浴缸，飯店是在捷運站6號出口一出來右手邊，地理位置很好，早餐有自助餐和美式可以選擇，這次選擇自助式早餐，沒有特別餐點就和一般飯店一樣，但服務人員收盤速度很快服務很好，另外進餐廳前有階梯，卻沒有無障礙設施感覺這部分需要加強一下，整體是個CP值很高的飯店，又離小巨蛋很近如果以後要看演唱會可以考慮 2023年6月06日,10.0,兄弟大飯店,Agoda
2023-06-06,雖然飯店年紀有點大，但因為重新裝潢過所以整體而言不錯，因為是家族出遊所以請飯店幫我們安排兩間房間在隔壁或對面這樣比較好照顧到長輩，這部分飯店也有做到，很謝謝，房間很大，如果是單人床有點略小，如果是雙人床就很剛好，翻身也不容易打擾到旁邊的人，很貼心的部分是雙人床給了兩件棉被，這是其他間飯店沒有的，廁所也很大乾淨，有浴缸，飯店是在捷運站6號出口一出來右手邊，地理位置很好，早餐有自助餐和美式可以選擇，這次選擇自助式早餐，沒有特別餐點就和一般飯店一樣，但服務人員收盤速度很快服務很好，另外進餐廳前有階梯，卻沒有無障礙設施感覺這部分需要加強一下，整體是個CP值很高的飯店，又離小巨蛋很近如果以後要看演唱會可以考慮,10.0,兄弟大飯店,Agoda
2023-06-04,向飯店借了熨斗，很貼心的也帶燙馬借我 飯店裡的港式餐廳真的好吃又有feel,10.0,兄弟大飯店,Agoda
2023-06-03,整體感覺很棒，隔音好、床鋪好睡，讓我一覺到天亮,10.0,兄弟大飯店,Agoda
2023-05-24,酒店應該在台灣出名 跟台北說都知道是那裡 地點方便去不同地方也很快,10.0,兄弟大飯店,Agoda
2023-05-23,交通位置方便，捷運一出站就是飯店 員工服務非常親切,10.0,兄弟大飯店,Agoda
2023-05-21,房間整潔安靜,10.0,兄弟大飯店,Agoda
2023-05-21,很好,,兄弟大飯店,Agoda
2023-05-21,很好,10.0,兄弟大飯店,Agoda
2023-05-21,很好,,兄弟大飯店,Agoda
2023-05-18,價格實惠，整體均有一定水準,10.0,兄弟大飯店,Agoda
2023-05-17,來小巨蛋看演唱會非常適合，距離小巨蛋非常近！地點很好～飯店內的員工服務態度都非常親切！早餐選擇多樣口味也好吃。 房間大小適中，有一點年代感但很溫馨；房間提供的枕頭是屬於偏低的，如果你是喜歡高枕的人，可能要留意一下。,,兄弟大飯店,Agoda
2023-05-14,服務 地點都很好👍,,兄弟大飯店,Agoda
2023-05-08,員工態度太嚇人了！比客人還理直氣壯，簡直比客人還霸氣。要求見值班經理給的回覆是值班經理和主管都要11點才上班？請問要是飯店發生緊急情況怎麼辦？員工能處理嗎？真的不把客人的安危考慮在裡了吧！值班經理10點半出現了，只會說對不起，一點解決問題的方案都說不出口。然向值班經理要了總經理的email結果然讓我發email至service或reservation的郵箱。這就是解決問題的態度？說了很久也不給，最終我趕著出門讓她找上級週一上班時給我打電話，到現在為止也沒接到電話回覆。這就是兄弟飯店管理飯店的模式了？太讓人擔憂了吧！,,兄弟大飯店,Agoda
2023-05-07,地點離小巨蛋很近，看完演唱會走路就可以回酒店休息。冰箱有汽水3罐迎賓飲料免費，有兩瓶冰水跟兩瓶常溫水。房間內裝基本的都有，也有桌子與網路孔供工作使用，整潔的也ok，唯一比較要改進的是隔音，半夜兩三點還是可以聽到其他客房歡呼的聲音。,,兄弟大飯店,Agoda
2023-05-06,整體還不錯，唯一小缺點就是空調聲音稍大。,,兄弟大飯店,Agoda
2023-05-04,服務人員盡責、熱情，交通方便,,兄弟大飯店,Agoda
2023-05-04,早餐有點失望，沒有想象中的豐富,10.0,兄弟大飯店,Agoda
2023-05-03,員工很親切 早餐也很不錯,10.0,兄弟大飯店,Agoda
2023-05-01,地點很好，房間太小。,,兄弟大飯店,Agoda
2023-04-25,捷運站旁交通方便,10.0,兄弟大飯店,Agoda
2023-04-24,真的是一個很方便的地方，到哪邊都很順，服務又很好，CP值很高,10.0,兄弟大飯店,Agoda
2023-04-24,離遼寧夜市很近，附近就有捷運站，要到哪都很方便。,10.0,兄弟大飯店,Agoda
2023-04-21,交通位置非常方便，附設的餐廳很好吃！不愧是台北老字號知名飯店，有他的品質在！後續還會入住。,10.0,兄弟大飯店,Agoda
2023-04-21,這裡雖然是老飯店，但員工培訓很專業。只是疫情過後飯店費用好像比較偏高了！所以就選擇它家飯店了～哈哈,10.0,兄弟大飯店,Agoda
2023-04-20,親切乾淨,10.0,兄弟大飯店,Agoda
2023-04-18,飯店位置絕佳，門口走出去就有捷運站，周邊有很多餐廳、飲料店、便利商店，飯店樓下也有自己港式、日式餐廳可以用餐，還有賣麵包跟壽司，地下停車場早到早停～飯店服務人員都超親切，房間住起來也很舒適，就算住在靠馬路的房間，隔音也很好，完全聽不到外面的聲音，真的大推👍🏻,,兄弟大飯店,Agoda
2023-04-17,客房乾淨舒適，整理環境佳，員工親切主動 淋浴設備設在浴缸內使用上較不便利 早餐自助吧表現普通,,兄弟大飯店,Agoda
2023-04-16,"優點 1.捷運站就在旁邊，交通便利 2.兩層氣密窗,對外隔音不錯 3.床很好睡 4.房間提前準備好，可提前入住 缺點 1.可惜空調的聲音有點大聲",10.0,兄弟大飯店,Agoda
2023-04-14,地點沒話說，飯店整體很不錯，已經回住好幾回了，以後還是會回住！ 二樓港式飲茶好愛！,10.0,兄弟大飯店,Agoda
2023-04-12,值得推薦的飯店！,10.0,兄弟大飯店,Agoda
2023-04-12,值得推薦,10.0,兄弟大飯店,Agoda
2023-04-09,設備整新乾淨舒適,10.0,兄弟大飯店,Agoda
2023-04-06,"入住出示Agoda的訂單給櫃台, 櫃台人員竟說找不到這單, 要我再出示網頁的證明？ 從來沒遇過這情況, 訂單上有號碼, 應是你們跟Agoda確認, 怎會叫我再拿另一證明給你們呢？ 難道我給的訂單是自己編造的?? 後來你們翻了半天有找到訂單, 真的很不舒服。",,兄弟大飯店,Agoda
2023-04-05,飯店內的餐點好吃，服務員態度很好,10.0,兄弟大飯店,Agoda
2023-03-31,沒有因為年代久遠而有不舒服的氣味或居住品質，服務品質也值得推薦,,兄弟大飯店,Agoda
2023-03-29,演唱會第一選擇,,兄弟大飯店,Agoda
2023-03-26,其他都很好，房客餐廳訂位會優先安排。,,兄弟大飯店,Agoda
2023-03-20,因12樓客房上方樓層就是飯店餐廳，在入住當天下午就有發現從上方天花板不斷傳來椅子與地面的撞擊聲，隔天早上約莫七點開始又再度開始，下次真的要先要求飯店不要安排這層樓的客房,,兄弟大飯店,Agoda
2023-03-15,很滿意的一次住宿，設備典雅簡潔空間舒服，能體會到飯店的用心，地點很好可以坐捷運趴趴走，附近有夜市用走的會到，飯店一樓有賣壽司的也不錯吃。,10.0,兄弟大飯店,Agoda
2023-03-06,飯店設施、位置、客房、人員、早餐，都很棒！,10.0,兄弟大飯店,Agoda
2023-03-02,捷運旁 車子停飯店坐捷運遊台北方便 雖然是老飯店 但整修過的品質很優 早餐很棒 很推薦,10.0,兄弟大飯店,Agoda
2023-02-21,當水不夠打一通電話馬上送來 隔日的房間整潔也非常良好，整齊乾淨 早餐也是沒話說的好吃,10.0,兄弟大飯店,Agoda
2023-02-19,雖然是有點年紀的飯店，但內部維護的很好，房間和浴室都很乾淨，早餐滿好吃的，有很多種蛋的料理，飯店內有很多不同的餐廳，位置也很好，就在捷運站外,,兄弟大飯店,Agoda
2023-02-19,"飯店服務人員親切,房間舒適,床很大很棒,CP值很高",10.0,兄弟大飯店,Agoda
2023-02-18,隔音非常好，非常乾淨！很舒適 交通位置便利,10.0,兄弟大飯店,Agoda
2023-02-17,"飯店人員都很友善,房間清潔度也很好",,兄弟大飯店,Agoda
