review_date,review_text,review_rate,review_hotel,review_source
2023-03-20,房務阿姨非常有禮貌櫃檯接待人員不專業,10,台北君悅酒店,Booking.com
2023-03-20,位置服務熱情程度和細節,10,台北君悅酒店,Booking.com
2023-03-20,服務人員專業度，非常的優秀！衛浴設備,10,台北君悅酒店,Booking.com
2023-03-07,員工態度良好、親切暫時沒有,10,台北君悅酒店,Booking.com
2023-03-07,櫃檯人員很專業又熱情，也幫我們解決了問題，很謝謝她❤️,10,台北君悅酒店,Booking.com
2023-03-07,"沒什麼特別的地方1. 停車場一堆漏水痕跡，完全不像五星級飯店，車道標示不清
2. 一萬塊的價位，連個迎賓水果也沒有，冰箱也沒放個付費飲料。
3. 電視HDMI無法切換 整個問號
4. 房間內也沒放個衛生紙，還要跑到廁所拿
5. 五星級飯店沒有免治馬桶座",10,台北君悅酒店,Booking.com
2023-03-07,地點很棒。麵包坊的麵包很好吃,10,台北君悅酒店,Booking.com
2023-02-27,一般員工和靄可親check in 櫃台小姐 非常不好 態度不行。,10,台北君悅酒店,Booking.com
2023-02-27,早餐豐富沒有免治馬桶，恆溫馬桶蓋,10,台北君悅酒店,Booking.com
2023-02-27,服務人員無論是櫃台、餐廳、桑拿、泳池，都非常親切服務很好。寢具也很乾淨舒適，早餐豐盛。訂房時有註明是兩大+兩小（14歲、12歲），房間卻只能提供兩張單人床+一張沙發床，若能有兩張雙人床就更好了。,10,台北君悅酒店,Booking.com
2023-02-20,交通方便沒有每日換床單,10,台北君悅酒店,Booking.com
2023-02-11,住宿3夜二萬五千多元早餐另外付費，我不知道沒有含早餐,10,台北君悅酒店,Booking.com
2023-02-11,地點方便沒有,10,台北君悅酒店,Booking.com
2023-02-11,自助餐太多人了,10,台北君悅酒店,Booking.com
2023-02-11,在世貿旁，非常方便！,10,台北君悅酒店,Booking.com
2023-02-01,客房服務貼心無,10,台北君悅酒店,Booking.com
2023-02-01,客房服務貼心週到，餐點美味迎賓水果壞了沒檢查到,10,台北君悅酒店,Booking.com
2023-01-29,沒有免治馬桶,10,台北君悅酒店,Booking.com
2023-01-29,房間舒適，設備看的出來有歷史但有在維護早餐人多建議分流，餐點普通,10,台北君悅酒店,Booking.com
2023-01-29,離101捷運很近,10,台北君悅酒店,Booking.com
2023-01-27,接待人員很親切，中英文都很好，而且會觀察細節，提供客戶驚喜的貼心服務。沒有免治馬桶，車用充電樁只有一支實在太少,10,台北君悅酒店,Booking.com
2023-01-24,安靜忘了放香皂,10,台北君悅酒店,Booking.com
2023-01-24,服務人員用心親切，早餐豐盛，電梯多台快速，房型舒適！停車場稍嫌老舊位置擠,10,台北君悅酒店,Booking.com
2023-01-24,"早餐豐盛用心、食材新鮮 水準之上
酒店位置佳插頭位置不佳
房內無提供面紙
櫃檯服務臨櫃的接待溫度待改善",10,台北君悅酒店,Booking.com
